2884,60,3,计算机组成原理,88,1814
2885,60,3,数据库系统概论（新技术篇）,51,1490
2886,60,3,操作系统,93,1993
2887,60,3,数据库原理与应用,65,1617
2888,60,3,数字图像处理,52,1920
2889,60,3,操作系统原理,88,1997
2890,60,3,计算方法,66,2034
2891,60,3,计算机操作系统,56,1528
2892,60,3,数据库系统概论（基础篇）,53,1570
2893,60,3,数据结构,99,1647
2894,61,3,计算机系统局限性,87,1733
2895,61,3,计算机原理,64,1815
2896,61,3,数据库技术及应用,78,1967
2897,61,3,数据库系统概论（高级篇）,58,2118
2898,61,3,计算机组成原理,96,1647
2899,61,3,数据库系统概论（新技术篇）,94,2008
2900,61,3,操作系统,82,1792
2901,61,3,数据库原理与应用,100,2071
2902,61,3,数字图像处理,69,1550
2903,61,3,操作系统原理,54,1666
2904,61,3,计算方法,52,1710
2905,61,3,计算机操作系统,91,1444
2906,61,3,数据库系统概论（基础篇）,80,1672
2907,61,3,数据结构,64,1732
2908,62,3,计算机系统局限性,78,1752
2909,62,3,计算机原理,55,1509
2910,62,3,数据库技术及应用,50,1498
2911,62,3,数据库系统概论（高级篇）,95,1797
2912,62,3,计算机组成原理,100,1830
2913,62,3,数据库系统概论（新技术篇）,79,1558
2914,62,3,操作系统,70,1475
2915,62,3,数据库原理与应用,71,1583
2916,62,3,数字图像处理,58,1776
2917,62,3,操作系统原理,71,1651
2918,62,3,计算方法,95,1711
2919,62,3,计算机操作系统,73,2129
2920,62,3,数据库系统概论（基础篇）,78,1473
2921,62,3,数据结构,64,2094
2922,63,3,计算机系统局限性,55,1956
2923,63,3,计算机原理,71,1469
2924,63,3,数据库技术及应用,84,2146
2925,63,3,数据库系统概论（高级篇）,99,1798
2926,63,3,计算机组成原理,88,2091
2927,63,3,数据库系统概论（新技术篇）,74,1871
2928,63,3,操作系统,69,1790
2929,63,3,数据库原理与应用,88,1737
2930,63,3,数字图像处理,71,1849
2931,63,3,操作系统原理,57,1801
2932,63,3,计算方法,84,1572
2933,63,3,计算机操作系统,55,1528
2934,63,3,数据库系统概论（基础篇）,96,1513
2935,63,3,数据结构,98,1754
2936,64,3,计算机系统局限性,92,1991
2937,64,3,计算机原理,80,1549
2938,64,3,数据库技术及应用,59,1779
2939,64,3,数据库系统概论（高级篇）,97,1941
2940,64,3,计算机组成原理,84,1958
2941,64,3,数据库系统概论（新技术篇）,94,1451
2942,64,3,操作系统,57,2114
2943,64,3,数据库原理与应用,81,1774
2944,64,3,数字图像处理,87,1645
2945,64,3,操作系统原理,75,2109
2946,64,3,计算方法,59,2067
2947,64,3,计算机操作系统,69,1473
2948,64,3,数据库系统概论（基础篇）,92,1674
2949,64,3,数据结构,81,2127
2950,65,3,计算机系统局限性,94,1573
2951,65,3,计算机原理,64,1523
2952,65,3,数据库技术及应用,54,1947
2953,65,3,数据库系统概论（高级篇）,81,1733
2954,65,3,计算机组成原理,79,1448
2955,65,3,数据库系统概论（新技术篇）,62,1975
2956,65,3,操作系统,79,1741
2957,65,3,数据库原理与应用,87,1667
2958,65,3,数字图像处理,93,2100
2959,65,3,操作系统原理,72,1518
2960,65,3,计算方法,73,2010
2961,65,3,计算机操作系统,79,1845
2962,65,3,数据库系统概论（基础篇）,70,2097
2963,65,3,数据结构,88,1807
2964,66,3,计算机系统局限性,94,1551
2965,66,3,计算机原理,92,1460
2966,66,3,数据库技术及应用,61,1518
2967,66,3,数据库系统概论（高级篇）,78,1722
2968,66,3,计算机组成原理,77,2072
2969,66,3,数据库系统概论（新技术篇）,100,1646
2970,66,3,操作系统,84,1710
2971,66,3,数据库原理与应用,60,1655
2972,66,3,数字图像处理,65,1935
2973,66,3,操作系统原理,88,1819
2974,66,3,计算方法,82,2117
2975,66,3,计算机操作系统,60,1669
2976,66,3,数据库系统概论（基础篇）,81,1847
2977,66,3,数据结构,82,1547
2978,67,3,计算机系统局限性,78,1549
2979,67,3,计算机原理,80,1981
2980,67,3,数据库技术及应用,53,1895
2981,67,3,数据库系统概论（高级篇）,100,1481
2982,67,3,计算机组成原理,68,1921
2983,67,3,数据库系统概论（新技术篇）,82,1867
2984,67,3,操作系统,62,1443
2985,67,3,数据库原理与应用,56,1914
2986,67,3,数字图像处理,77,2072
2987,67,3,操作系统原理,66,1493
2988,67,3,计算方法,65,1822
2989,67,3,计算机操作系统,61,1718
2990,67,3,数据库系统概论（基础篇）,62,1776
2991,67,3,数据结构,81,1770
2992,68,3,计算机系统局限性,67,1701
2993,68,3,计算机原理,65,1983
2994,68,3,数据库技术及应用,62,1473
2995,68,3,数据库系统概论（高级篇）,67,1714
2996,68,3,计算机组成原理,86,1834
2997,68,3,数据库系统概论（新技术篇）,70,1687
2998,68,3,操作系统,76,1999
2999,68,3,数据库原理与应用,54,1913
3000,68,3,数字图像处理,100,1588
3001,68,3,操作系统原理,61,2157
3002,68,3,计算方法,61,1853
3003,68,3,计算机操作系统,59,2152
3004,68,3,数据库系统概论（基础篇）,74,1563
3005,68,3,数据结构,75,1861
3006,69,3,计算机系统局限性,98,1723
3007,69,3,计算机原理,80,1723
3008,69,3,数据库技术及应用,85,1989
3009,69,3,数据库系统概论（高级篇）,68,1606
3010,69,3,计算机组成原理,73,2021
3011,69,3,数据库系统概论（新技术篇）,54,1790
3012,69,3,操作系统,81,1783
3013,69,3,数据库原理与应用,78,1771
3014,69,3,数字图像处理,86,1465
3015,69,3,操作系统原理,77,1881
3016,69,3,计算方法,56,2072
3017,69,3,计算机操作系统,59,2108
3018,69,3,数据库系统概论（基础篇）,55,1759
3019,69,3,数据结构,85,1524
3020,70,3,计算机系统局限性,99,1837
3021,70,3,计算机原理,78,1729
3022,70,3,数据库技术及应用,52,1873
3023,70,3,数据库系统概论（高级篇）,67,1603
3024,70,3,计算机组成原理,96,1784
3025,70,3,数据库系统概论（新技术篇）,51,1655
3026,70,3,操作系统,100,1979
3027,70,3,数据库原理与应用,89,1481
3028,70,3,数字图像处理,70,1458
3029,70,3,操作系统原理,74,1790
3030,70,3,计算方法,53,1651
3031,70,3,计算机操作系统,92,1703
3032,70,3,数据库系统概论（基础篇）,71,1810
3033,70,3,数据结构,52,1965
3034,71,3,计算机系统局限性,83,2059
3035,71,3,计算机原理,89,1525
3036,71,3,数据库技术及应用,77,1663
3037,71,3,数据库系统概论（高级篇）,75,1888
3038,71,3,计算机组成原理,79,1996
3039,71,3,数据库系统概论（新技术篇）,88,1925
3040,71,3,操作系统,63,1953
3041,71,3,数据库原理与应用,94,1919
3042,71,3,数字图像处理,63,2121
3043,71,3,操作系统原理,67,1984
3044,71,3,计算方法,85,1860
3045,71,3,计算机操作系统,94,2128
3046,71,3,数据库系统概论（基础篇）,71,1944
3047,71,3,数据结构,87,1728
3048,72,3,计算机系统局限性,81,1761
3049,72,3,计算机原理,60,1712
3050,72,3,数据库技术及应用,57,2017
3051,72,3,数据库系统概论（高级篇）,86,1606
3052,72,3,计算机组成原理,71,2050
3053,72,3,数据库系统概论（新技术篇）,92,2157
3054,72,3,操作系统,78,1607
3055,72,3,数据库原理与应用,63,1475
3056,72,3,数字图像处理,52,1834
3057,72,3,操作系统原理,51,1942
3058,72,3,计算方法,70,2064
3059,72,3,计算机操作系统,91,1819
3060,72,3,数据库系统概论（基础篇）,80,1567
3061,72,3,数据结构,50,1869
3062,73,3,计算机系统局限性,93,2052
3063,73,3,计算机原理,55,1701
3064,73,3,数据库技术及应用,83,1737
3065,73,3,数据库系统概论（高级篇）,60,2147
3066,73,3,计算机组成原理,53,1806
3067,73,3,数据库系统概论（新技术篇）,83,1477
3068,73,3,操作系统,56,2029
3069,73,3,数据库原理与应用,92,1921
3070,73,3,数字图像处理,90,1959
3071,73,3,操作系统原理,64,1788
3072,73,3,计算方法,68,1929
3073,73,3,计算机操作系统,53,1644
3074,73,3,数据库系统概论（基础篇）,52,1516
3075,73,3,数据结构,81,1924
3076,74,3,计算机系统局限性,76,1735
3077,74,3,计算机原理,58,2078
3078,74,3,数据库技术及应用,50,2107
3079,74,3,数据库系统概论（高级篇）,93,1533
3080,74,3,计算机组成原理,100,1894
3081,74,3,数据库系统概论（新技术篇）,83,2016
3082,74,3,操作系统,50,2022
3083,74,3,数据库原理与应用,67,2050
3084,74,3,数字图像处理,62,1899
3085,74,3,操作系统原理,88,2120
3086,74,3,计算方法,52,2045
3087,74,3,计算机操作系统,76,1716
3088,74,3,数据库系统概论（基础篇）,94,1989
3089,74,3,数据结构,50,1834
3090,75,3,计算机系统局限性,89,1633
3091,75,3,计算机原理,73,1455
3092,75,3,数据库技术及应用,77,1443
3093,75,3,数据库系统概论（高级篇）,75,1555
3094,75,3,计算机组成原理,89,1616
3095,75,3,数据库系统概论（新技术篇）,64,1561
3096,75,3,操作系统,68,2128
3097,75,3,数据库原理与应用,63,1568
3098,75,3,数字图像处理,76,2059
3099,75,3,操作系统原理,57,1891
3100,75,3,计算方法,65,1778
3101,75,3,计算机操作系统,90,1696
3102,75,3,数据库系统概论（基础篇）,76,1783
3103,75,3,数据结构,92,1800
3104,76,3,计算机系统局限性,91,1976
3105,76,3,计算机原理,67,2076
3106,76,3,数据库技术及应用,86,1955
3107,76,3,数据库系统概论（高级篇）,52,1513
3108,76,3,计算机组成原理,75,1767
3109,76,3,数据库系统概论（新技术篇）,86,1650
3110,76,3,操作系统,81,1666
3111,76,3,数据库原理与应用,56,1967
3112,76,3,数字图像处理,90,2156
3113,76,3,操作系统原理,80,2061
3114,76,3,计算方法,53,1900
3115,76,3,计算机操作系统,81,1630
3116,76,3,数据库系统概论（基础篇）,93,1827
3117,76,3,数据结构,65,2047
3118,77,3,计算机系统局限性,72,1962
3119,77,3,计算机原理,79,2048
3120,77,3,数据库技术及应用,67,1518
3121,77,3,数据库系统概论（高级篇）,59,1823
3122,77,3,计算机组成原理,95,1582
3123,77,3,数据库系统概论（新技术篇）,75,2001
3124,77,3,操作系统,75,1950
3125,77,3,数据库原理与应用,89,1770
3126,77,3,数字图像处理,92,1814
3127,77,3,操作系统原理,73,1671
3128,77,3,计算方法,73,1482
3129,77,3,计算机操作系统,55,1826
3130,77,3,数据库系统概论（基础篇）,98,1626
3131,77,3,数据结构,59,2021
3132,78,3,计算机系统局限性,77,1689
3133,78,3,计算机原理,59,1740
3134,78,3,数据库技术及应用,54,1923
3135,78,3,数据库系统概论（高级篇）,67,1773
3136,78,3,计算机组成原理,98,1887
3137,78,3,数据库系统概论（新技术篇）,74,1590
3138,78,3,操作系统,94,1828
3139,78,3,数据库原理与应用,97,1997
3140,78,3,数字图像处理,94,1568
3141,78,3,操作系统原理,85,1791
3142,78,3,计算方法,57,1454
3143,78,3,计算机操作系统,56,1610
3144,78,3,数据库系统概论（基础篇）,83,1468
3145,78,3,数据结构,83,2051
3146,79,3,计算机系统局限性,79,2093
3147,79,3,计算机原理,55,1832
3148,79,3,数据库技术及应用,65,1884
3149,79,3,数据库系统概论（高级篇）,60,1524
3150,79,3,计算机组成原理,66,1535
3151,79,3,数据库系统概论（新技术篇）,73,1536
3152,79,3,操作系统,59,1505
3153,79,3,数据库原理与应用,94,1786
3154,79,3,数字图像处理,94,1782
3155,79,3,操作系统原理,92,1533
3156,79,3,计算方法,80,1642
3157,79,3,计算机操作系统,79,1682
3158,79,3,数据库系统概论（基础篇）,51,1715
3159,79,3,数据结构,67,2082
3160,80,3,计算机系统局限性,76,1540
3161,80,3,计算机原理,64,2016
3162,80,3,数据库技术及应用,63,1862
3163,80,3,数据库系统概论（高级篇）,99,1529
3164,80,3,计算机组成原理,74,1675
3165,80,3,数据库系统概论（新技术篇）,83,1824
3166,80,3,操作系统,62,2062
3167,80,3,数据库原理与应用,97,1888
3168,80,3,数字图像处理,50,1631
3169,80,3,操作系统原理,65,1680
3170,80,3,计算方法,92,2035
3171,80,3,计算机操作系统,52,1830
3172,80,3,数据库系统概论（基础篇）,57,1963
3173,80,3,数据结构,90,1748
3174,81,3,计算机系统局限性,52,2070
3175,81,3,计算机原理,85,1572
3176,81,3,数据库技术及应用,61,2155
3177,81,3,数据库系统概论（高级篇）,76,2046
3178,81,3,计算机组成原理,89,1714
3179,81,3,数据库系统概论（新技术篇）,87,1893
3180,81,3,操作系统,72,1623
3181,81,3,数据库原理与应用,65,1943
3182,81,3,数字图像处理,82,2044
3183,81,3,操作系统原理,77,2013
3184,81,3,计算方法,85,1607
3185,81,3,计算机操作系统,83,1894
3186,81,3,数据库系统概论（基础篇）,89,1454
3187,81,3,数据结构,60,1854
3188,82,3,计算机系统局限性,64,1901
3189,82,3,计算机原理,90,2077
3190,82,3,数据库技术及应用,77,1897
3191,82,3,数据库系统概论（高级篇）,66,1677
3192,82,3,计算机组成原理,65,1761
3193,82,3,数据库系统概论（新技术篇）,54,1700
3194,82,3,操作系统,84,1560
3195,82,3,数据库原理与应用,95,2115
3196,82,3,数字图像处理,73,2053
3197,82,3,操作系统原理,99,1521
3198,82,3,计算方法,79,1587
3199,82,3,计算机操作系统,88,1681
3200,82,3,数据库系统概论（基础篇）,85,1508
3201,82,3,数据结构,100,1713
3202,83,3,计算机系统局限性,55,1456
3203,83,3,计算机原理,75,1671
3204,83,3,数据库技术及应用,96,1874
3205,83,3,数据库系统概论（高级篇）,60,1689
3206,83,3,计算机组成原理,58,2122
3207,83,3,数据库系统概论（新技术篇）,94,1815
3208,83,3,操作系统,84,1611
3209,83,3,数据库原理与应用,70,1982
3210,83,3,数字图像处理,85,1590
3211,83,3,操作系统原理,83,1726
3212,83,3,计算方法,90,1803
3213,83,3,计算机操作系统,91,1526
3214,83,3,数据库系统概论（基础篇）,52,1634
3215,83,3,数据结构,91,2097
3216,84,3,计算机系统局限性,86,1442
3217,84,3,计算机原理,50,1750
3218,84,3,数据库技术及应用,100,1990
3219,84,3,数据库系统概论（高级篇）,52,1795
3220,84,3,计算机组成原理,92,1592
3221,84,3,数据库系统概论（新技术篇）,51,2157
3222,84,3,操作系统,57,1680
3223,84,3,数据库原理与应用,73,1568
3224,84,3,数字图像处理,69,1828
3225,84,3,操作系统原理,95,1554
3226,84,3,计算方法,53,2012
3227,84,3,计算机操作系统,75,1678
3228,84,3,数据库系统概论（基础篇）,59,1469
3229,84,3,数据结构,100,1886
3230,0,4,信息系统分析与设计,93,1951
3231,0,4,算法设计与分析入门,52,1999
3232,0,4,软件测试,74,2109
3233,0,4,算法设计与问题求解,87,1778
3234,0,4,软件工程基础,51,1757
3235,0,4,软件度量及应用,69,1596
3236,0,4,软件需求分析与设计,97,1837
3237,0,4,IT项目管理,75,1840
3238,0,4,软件工程,56,1480
3239,0,4,软件项目管理,69,1919
3240,0,4,软件工程专业导论,87,1662
3241,0,4,DevOps导论,92,1796
3242,0,4,软件测试与质量,74,1900
3243,0,4,乐学软件工程,51,1735
3244,1,4,信息系统分析与设计,96,1957
3245,1,4,算法设计与分析入门,82,1596
3246,1,4,软件测试,67,1798
3247,1,4,算法设计与问题求解,68,1732
3248,1,4,软件工程基础,98,1998
3249,1,4,软件度量及应用,97,1519
3250,1,4,软件需求分析与设计,92,2157
3251,1,4,IT项目管理,79,1943
3252,1,4,软件工程,62,1918
3253,1,4,软件项目管理,71,1683
3254,1,4,软件工程专业导论,67,1919
3255,1,4,DevOps导论,83,1554
3256,1,4,软件测试与质量,66,1748
3257,1,4,乐学软件工程,66,1536
3258,2,4,信息系统分析与设计,64,2047
3259,2,4,算法设计与分析入门,87,1826
3260,2,4,软件测试,55,2096
3261,2,4,算法设计与问题求解,71,2020
3262,2,4,软件工程基础,73,1463
3263,2,4,软件度量及应用,76,2150
3264,2,4,软件需求分析与设计,50,1615
3265,2,4,IT项目管理,66,1476
3266,2,4,软件工程,81,1614
3267,2,4,软件项目管理,85,1937
3268,2,4,软件工程专业导论,88,1497
3269,2,4,DevOps导论,62,1466
3270,2,4,软件测试与质量,52,1964
3271,2,4,乐学软件工程,59,1771
3272,3,4,信息系统分析与设计,63,2080
3273,3,4,算法设计与分析入门,96,1791
3274,3,4,软件测试,95,1441
3275,3,4,算法设计与问题求解,63,2074
3276,3,4,软件工程基础,86,2148
3277,3,4,软件度量及应用,50,2017
3278,3,4,软件需求分析与设计,56,2094
3279,3,4,IT项目管理,92,2132
3280,3,4,软件工程,90,1879
3281,3,4,软件项目管理,92,1551
3282,3,4,软件工程专业导论,51,2026
3283,3,4,DevOps导论,61,1987
3284,3,4,软件测试与质量,96,2051
3285,3,4,乐学软件工程,72,1533
3286,4,4,信息系统分析与设计,95,1976
3287,4,4,算法设计与分析入门,64,1608
3288,4,4,软件测试,56,2013
3289,4,4,算法设计与问题求解,81,1785
3290,4,4,软件工程基础,74,1539
3291,4,4,软件度量及应用,86,2068
3292,4,4,软件需求分析与设计,84,1747
3293,4,4,IT项目管理,79,1852
3294,4,4,软件工程,51,1977
3295,4,4,软件项目管理,64,1943
3296,4,4,软件工程专业导论,63,1746
3297,4,4,DevOps导论,76,1896
3298,4,4,软件测试与质量,83,1878
3299,4,4,乐学软件工程,83,1856
3300,5,4,信息系统分析与设计,57,1684
3301,5,4,算法设计与分析入门,89,1903
3302,5,4,软件测试,82,1781
3303,5,4,算法设计与问题求解,58,2066
3304,5,4,软件工程基础,76,2109
3305,5,4,软件度量及应用,100,1592
3306,5,4,软件需求分析与设计,55,1814
3307,5,4,IT项目管理,54,1487
3308,5,4,软件工程,76,2100
3309,5,4,软件项目管理,85,2110
3310,5,4,软件工程专业导论,64,1958
3311,5,4,DevOps导论,79,1664
3312,5,4,软件测试与质量,70,1675
3313,5,4,乐学软件工程,66,2098
3314,6,4,信息系统分析与设计,64,1819
3315,6,4,算法设计与分析入门,67,1882
3316,6,4,软件测试,65,1840
3317,6,4,算法设计与问题求解,51,1553
3318,6,4,软件工程基础,80,2100
3319,6,4,软件度量及应用,85,1911
3320,6,4,软件需求分析与设计,54,1819
3321,6,4,IT项目管理,80,1980
3322,6,4,软件工程,94,1490
3323,6,4,软件项目管理,73,1871
3324,6,4,软件工程专业导论,59,1637
3325,6,4,DevOps导论,52,1443
3326,6,4,软件测试与质量,64,2000
3327,6,4,乐学软件工程,68,1691
3328,7,4,信息系统分析与设计,52,1661
3329,7,4,算法设计与分析入门,76,1638
3330,7,4,软件测试,72,1502
3331,7,4,算法设计与问题求解,81,1954
3332,7,4,软件工程基础,78,1490
3333,7,4,软件度量及应用,68,1540
3334,7,4,软件需求分析与设计,93,2133
3335,7,4,IT项目管理,82,1499
3336,7,4,软件工程,61,2016
3337,7,4,软件项目管理,57,1901
3338,7,4,软件工程专业导论,98,2021
3339,7,4,DevOps导论,100,1662
3340,7,4,软件测试与质量,85,1684
3341,7,4,乐学软件工程,56,2037
3342,8,4,信息系统分析与设计,55,1885
3343,8,4,算法设计与分析入门,77,1856
3344,8,4,软件测试,92,1907
3345,8,4,算法设计与问题求解,96,1956
3346,8,4,软件工程基础,95,1755
3347,8,4,软件度量及应用,53,1876
3348,8,4,软件需求分析与设计,84,2091
3349,8,4,IT项目管理,58,1585
3350,8,4,软件工程,57,1917
3351,8,4,软件项目管理,50,1924
3352,8,4,软件工程专业导论,98,1760
3353,8,4,DevOps导论,70,2102
3354,8,4,软件测试与质量,90,2006
3355,8,4,乐学软件工程,76,1985
3356,9,4,信息系统分析与设计,86,1912
3357,9,4,算法设计与分析入门,69,1739
3358,9,4,软件测试,72,2145
3359,9,4,算法设计与问题求解,93,1916
3360,9,4,软件工程基础,58,2027
3361,9,4,软件度量及应用,92,1870
3362,9,4,软件需求分析与设计,88,1616
3363,9,4,IT项目管理,83,2158
3364,9,4,软件工程,63,2068
3365,9,4,软件项目管理,86,1728
3366,9,4,软件工程专业导论,77,2088
3367,9,4,DevOps导论,93,1506
3368,9,4,软件测试与质量,68,1530
3369,9,4,乐学软件工程,91,2142
3370,10,4,信息系统分析与设计,90,1509
3371,10,4,算法设计与分析入门,89,1687
3372,10,4,软件测试,98,1767
3373,10,4,算法设计与问题求解,76,1628
3374,10,4,软件工程基础,56,1829
3375,10,4,软件度量及应用,74,1707
3376,10,4,软件需求分析与设计,62,1544
3377,10,4,IT项目管理,57,1577
3378,10,4,软件工程,85,1914
3379,10,4,软件项目管理,56,1922
3380,10,4,软件工程专业导论,94,1636
3381,10,4,DevOps导论,88,1903
3382,10,4,软件测试与质量,50,1659
3383,10,4,乐学软件工程,74,1585
3384,11,4,信息系统分析与设计,97,1874
3385,11,4,算法设计与分析入门,50,1754
3386,11,4,软件测试,90,1591
3387,11,4,算法设计与问题求解,100,2139
3388,11,4,软件工程基础,72,1935
3389,11,4,软件度量及应用,66,1541
3390,11,4,软件需求分析与设计,51,1546
3391,11,4,IT项目管理,69,2104
3392,11,4,软件工程,58,1549
3393,11,4,软件项目管理,63,1924
3394,11,4,软件工程专业导论,60,2014
3395,11,4,DevOps导论,61,1637
3396,11,4,软件测试与质量,70,1956
3397,11,4,乐学软件工程,62,1448
3398,12,4,信息系统分析与设计,81,1689
3399,12,4,算法设计与分析入门,60,1563
3400,12,4,软件测试,54,1681
3401,12,4,算法设计与问题求解,59,1770
3402,12,4,软件工程基础,57,1844
3403,12,4,软件度量及应用,73,1725
3404,12,4,软件需求分析与设计,80,2008
3405,12,4,IT项目管理,92,1525
3406,12,4,软件工程,77,1790
3407,12,4,软件项目管理,59,1732
3408,12,4,软件工程专业导论,95,2143
3409,12,4,DevOps导论,55,1671
3410,12,4,软件测试与质量,70,1936
3411,12,4,乐学软件工程,77,2057
3412,13,4,信息系统分析与设计,66,1507
3413,13,4,算法设计与分析入门,76,2125
3414,13,4,软件测试,68,1509
3415,13,4,算法设计与问题求解,57,1934
3416,13,4,软件工程基础,96,1997
3417,13,4,软件度量及应用,53,1500
3418,13,4,软件需求分析与设计,66,1473
3419,13,4,IT项目管理,60,1794
3420,13,4,软件工程,72,1936
3421,13,4,软件项目管理,55,1778
3422,13,4,软件工程专业导论,94,2055
3423,13,4,DevOps导论,75,1742
3424,13,4,软件测试与质量,95,1847
3425,13,4,乐学软件工程,93,2076
3426,14,4,信息系统分析与设计,96,2039
3427,14,4,算法设计与分析入门,55,1799
3428,14,4,软件测试,63,1877
3429,14,4,算法设计与问题求解,56,1768
3430,14,4,软件工程基础,84,1916
3431,14,4,软件度量及应用,82,1710
3432,14,4,软件需求分析与设计,58,1507
3433,14,4,IT项目管理,86,1542
3434,14,4,软件工程,72,2137
3435,14,4,软件项目管理,65,2135
3436,14,4,软件工程专业导论,77,1526
3437,14,4,DevOps导论,93,1950
3438,14,4,软件测试与质量,64,1691
3439,14,4,乐学软件工程,87,2077
3440,15,4,信息系统分析与设计,71,1712
3441,15,4,算法设计与分析入门,65,1863
3442,15,4,软件测试,54,1894
3443,15,4,算法设计与问题求解,56,2003
3444,15,4,软件工程基础,67,1745
3445,15,4,软件度量及应用,65,1983
3446,15,4,软件需求分析与设计,73,2032
3447,15,4,IT项目管理,71,1993
3448,15,4,软件工程,93,2053
3449,15,4,软件项目管理,81,1587
3450,15,4,软件工程专业导论,90,1670
3451,15,4,DevOps导论,62,1873
3452,15,4,软件测试与质量,65,2003
3453,15,4,乐学软件工程,69,1806
3454,16,4,信息系统分析与设计,51,1937
3455,16,4,算法设计与分析入门,55,1866
3456,16,4,软件测试,92,1803
3457,16,4,算法设计与问题求解,88,1821
3458,16,4,软件工程基础,56,2036
3459,16,4,软件度量及应用,66,1642
3460,16,4,软件需求分析与设计,50,2055
3461,16,4,IT项目管理,98,1754
3462,16,4,软件工程,60,1997
3463,16,4,软件项目管理,88,2097
3464,16,4,软件工程专业导论,64,1558
3465,16,4,DevOps导论,75,2077
3466,16,4,软件测试与质量,74,1845
3467,16,4,乐学软件工程,90,2048
3468,17,4,信息系统分析与设计,91,1694
3469,17,4,算法设计与分析入门,69,1565
3470,17,4,软件测试,99,1443
3471,17,4,算法设计与问题求解,89,1628
3472,17,4,软件工程基础,89,1530
3473,17,4,软件度量及应用,61,1489
3474,17,4,软件需求分析与设计,85,2013
3475,17,4,IT项目管理,86,2072
3476,17,4,软件工程,97,2155
3477,17,4,软件项目管理,84,1483
3478,17,4,软件工程专业导论,68,1664
3479,17,4,DevOps导论,68,1633
3480,17,4,软件测试与质量,72,1762
3481,17,4,乐学软件工程,64,1999
3482,18,4,信息系统分析与设计,70,1838
3483,18,4,算法设计与分析入门,80,1842
3484,18,4,软件测试,53,1702
3485,18,4,算法设计与问题求解,66,1820
3486,18,4,软件工程基础,94,1941
3487,18,4,软件度量及应用,79,1834
3488,18,4,软件需求分析与设计,62,1459
3489,18,4,IT项目管理,83,1965
3490,18,4,软件工程,52,1538
3491,18,4,软件项目管理,85,1500
3492,18,4,软件工程专业导论,76,2056
3493,18,4,DevOps导论,74,1692
3494,18,4,软件测试与质量,53,1643
3495,18,4,乐学软件工程,89,2150
3496,19,4,信息系统分析与设计,93,1747
3497,19,4,算法设计与分析入门,73,2111
3498,19,4,软件测试,77,1839
3499,19,4,算法设计与问题求解,98,1656
3500,19,4,软件工程基础,87,1490
3501,19,4,软件度量及应用,63,1764
3502,19,4,软件需求分析与设计,88,1895
3503,19,4,IT项目管理,53,1623
3504,19,4,软件工程,70,1507
3505,19,4,软件项目管理,55,2107
3506,19,4,软件工程专业导论,75,2061
3507,19,4,DevOps导论,73,1978
3508,19,4,软件测试与质量,99,2133
3509,19,4,乐学软件工程,94,1962
3510,20,4,信息系统分析与设计,82,2018
3511,20,4,算法设计与分析入门,84,2008
3512,20,4,软件测试,51,1573
3513,20,4,算法设计与问题求解,62,1488
3514,20,4,软件工程基础,65,1656
3515,20,4,软件度量及应用,89,1958
3516,20,4,软件需求分析与设计,59,1448
3517,20,4,IT项目管理,63,1694
3518,20,4,软件工程,86,1726
3519,20,4,软件项目管理,74,2068
3520,20,4,软件工程专业导论,82,2139
3521,20,4,DevOps导论,95,1833
3522,20,4,软件测试与质量,68,1583
3523,20,4,乐学软件工程,82,2138
3524,21,4,信息系统分析与设计,91,1668
3525,21,4,算法设计与分析入门,91,1931
3526,21,4,软件测试,62,1617
3527,21,4,算法设计与问题求解,85,2139
3528,21,4,软件工程基础,60,1708
3529,21,4,软件度量及应用,87,2011
3530,21,4,软件需求分析与设计,83,1676
3531,21,4,IT项目管理,58,1851
3532,21,4,软件工程,95,1633
3533,21,4,软件项目管理,81,1497
3534,21,4,软件工程专业导论,62,2082
3535,21,4,DevOps导论,56,1821
3536,21,4,软件测试与质量,71,1729
3537,21,4,乐学软件工程,83,1581
3538,22,4,信息系统分析与设计,58,1967
3539,22,4,算法设计与分析入门,55,1509
3540,22,4,软件测试,63,1909
3541,22,4,算法设计与问题求解,93,1463
3542,22,4,软件工程基础,90,1847
3543,22,4,软件度量及应用,66,2119
3544,22,4,软件需求分析与设计,79,1907
3545,22,4,IT项目管理,68,1964
3546,22,4,软件工程,81,1867
3547,22,4,软件项目管理,58,1635
3548,22,4,软件工程专业导论,83,1850
3549,22,4,DevOps导论,57,1482
3550,22,4,软件测试与质量,81,1493
3551,22,4,乐学软件工程,51,1517
3552,23,4,信息系统分析与设计,77,1576
3553,23,4,算法设计与分析入门,77,1472
3554,23,4,软件测试,99,1847
3555,23,4,算法设计与问题求解,66,1814
3556,23,4,软件工程基础,99,1699
3557,23,4,软件度量及应用,100,1611
3558,23,4,软件需求分析与设计,81,1949
3559,23,4,IT项目管理,54,2034
3560,23,4,软件工程,97,1673
3561,23,4,软件项目管理,96,1749
3562,23,4,软件工程专业导论,57,1915
3563,23,4,DevOps导论,81,1975
3564,23,4,软件测试与质量,55,1458
3565,23,4,乐学软件工程,72,1614
3566,24,4,信息系统分析与设计,53,1742
3567,24,4,算法设计与分析入门,97,2043
3568,24,4,软件测试,50,1551
3569,24,4,算法设计与问题求解,50,1557
3570,24,4,软件工程基础,52,2092
3571,24,4,软件度量及应用,59,1946
3572,24,4,软件需求分析与设计,62,1453
3573,24,4,IT项目管理,51,2157
